ID,Name,Reinforce Type ID,Physical Attack,Magic Attack,Fire Attack,Lightning Attack,Holy Attack,Stamina Attack,Str Scaling,Dex Scaling,Int Scaling,Fai Scaling,Arc Scaling,Physical Guard,Magic Guard,Fire Guard,Lightning Guard,Holy Guard,Guard Boost,Resistance Guard,Upgrade Price,Effect 1,Effect 1 Type,Effect 2,Effect 2 Type,Attack Element Correct ID,Infusable,Max Upgrade,Required (Str),Required (Dex),Required (Int),Required (Fai),Required (Arc),Weapon Type,Physical Damage Type,Caption,Weight,Attack Power (Critical),2H Str Bonus,Base Poise Attack,Sort Group Type,Sort Group ID,Sort ID
1160000,Blade of Calling,2200,71,0,0,0,43,28,25,38,0,75,0,31,18,18,18,30,15,10,120,-1,None,-1,None,10000,No,10,6,13,0,15,0,Dagger,Slash/Pierce,,1.5,110,Yes,3,1,10,1014000
2000000,Longsword,0,110,0,0,0,0,45,50,33,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101000
2000100,Heavy Longsword,100,105,0,0,0,0,45,48,0,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101001
2000200,Keen Longsword,200,105,0,0,0,0,45,8,46,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101002
2000300,Quality Longsword,300,105,0,0,0,0,45,56,56,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101003
2000400,Fire Longsword,400,105,0,105,0,0,45,35,8,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10005,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101005
2000500,Flame Art Longsword,500,105,0,105,0,0,45,10,6,0,42,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101006
2000600,Lightning Longsword,600,105,0,0,105,0,45,8,35,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101007
2000700,Sacred Longsword,700,105,0,0,0,105,45,10,6,0,42,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101008
2000800,Magic Longsword,800,105,105,0,0,0,45,7,4,43,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101004
2000900,Cold Longsword,900,105,84,0,0,0,45,45,29,40,0,0,45,30,30,30,30,30,15,250,-1,None,107500,Frost,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101011
2001000,Poison Longsword,1000,105,0,0,0,0,45,47,31,0,0,30,45,30,30,30,30,30,15,250,-1,None,106000,Poison,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101009
2001100,Bloody Longsword,1100,105,0,0,0,0,45,47,31,0,0,30,45,30,30,30,30,30,15,250,105000,Blood,-1,None,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101010
2001200,Occult Longsword,1200,105,0,0,0,0,45,20,13,0,0,70,45,30,30,30,30,30,15,250,-1,None,-1,None,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1101012
2010000,Short Sword,0,102,0,0,0,0,45,37,48,0,0,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100000
2010100,Heavy Short Sword,100,97,0,0,0,0,45,47,0,0,0,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100001
2010200,Keen Short Sword,5000,97,0,0,0,0,45,8,63,0,0,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100002
2010300,Quality Short Sword,300,97,0,0,0,0,45,55,55,0,0,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100003
2010400,Fire Short Sword,400,97,0,97,0,0,45,37,8,0,0,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10005,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100005
2010500,Flame Art Short Sword,500,97,0,97,0,0,45,7,9,0,46,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100006
2010600,Lightning Short Sword,600,97,0,0,97,0,45,8,37,0,0,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100007
2010700,Sacred Short Sword,700,97,0,0,0,97,45,7,9,0,46,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100008
2010800,Magic Short Sword,800,97,97,0,0,0,45,5,7,46,0,0,42,28,28,28,28,28,14,230,-1,None,-1,None,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100004
2010900,Cold Short Sword,900,97,78,0,0,0,45,33,43,42,0,0,42,28,28,28,28,28,14,230,-1,None,107500,Frost,10000,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100011
2011000,Poison Short Sword,1000,97,0,0,0,0,45,35,45,0,0,30,42,28,28,28,28,28,14,230,-1,None,106000,Poison,10013,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100009
2011100,Blood Short Sword,1100,97,0,0,0,0,45,35,45,0,0,30,42,28,28,28,28,28,14,230,105000,Blood,-1,None,10013,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100010
2011200,Occult Short Sword,1200,97,0,0,0,0,45,14,19,0,0,72,42,28,28,28,28,28,14,230,-1,None,-1,None,10013,Yes,25,8,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1100012
2020000,Broadsword,0,117,0,0,0,0,47,55,22,0,0,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102000
2020100,Heavy Broadsword,6000,112,0,0,0,0,47,57,0,0,0,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102001
2020200,Keen Broadsword,200,112,0,0,0,0,47,7,41,0,0,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102002
2020300,Quality Broadsword,300,112,0,0,0,0,47,50,50,0,0,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102003
2020400,Fire Broadsword,400,112,0,112,0,0,47,32,7,0,0,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10005,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102005
2020500,Flame Art Broadsword,500,112,0,112,0,0,47,11,4,0,36,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102006
2020600,Lightning Broadsword,600,112,0,0,112,0,47,7,32,0,0,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102007
2020700,Sacred Broadsword,700,112,0,0,0,112,47,11,4,0,36,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102008
2020800,Magic Broadsword,800,112,112,0,0,0,47,8,4,37,0,0,47,31,31,31,31,31,15,280,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102004
2020900,Cold Broadsword,900,112,90,0,0,0,47,49,19,30,0,0,47,31,31,31,31,31,15,280,-1,None,107500,Frost,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102011
2021000,Poison Broadsword,1000,112,0,0,0,0,47,52,20,0,0,30,47,31,31,31,31,31,15,280,-1,None,106000,Poison,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102009
2021100,Blood Broadsword,1100,112,0,0,0,0,47,52,20,0,0,30,47,31,31,31,31,31,15,280,105000,Blood,-1,None,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102010
2021200,Occult Broadsword,1200,112,0,0,0,0,47,22,8,0,0,65,47,31,31,31,31,31,15,280,-1,None,-1,None,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1102012
2040000,Lordsworn's Straight Sword,0,115,0,0,0,0,45,36,36,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104000
2040100,Lordsworn's Heavy Straight Sword,100,110,0,0,0,0,45,42,0,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104001
2040200,Lordsworn's Keen Straight Sword,200,110,0,0,0,0,45,14,40,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104002
2040300,Lordsworn's Quality Straight Sword,300,110,0,0,0,0,45,50,50,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104003
2040400,Lordsworn's Fire Straight Sword,400,110,0,110,0,0,45,29,7,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10005,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104005
2040500,Lordsworn's Flame Art Straight Sword,500,110,0,110,0,0,45,7,7,0,34,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104006
2040600,Lordsworn's Lightning Straight Sword,600,110,0,0,110,0,45,7,29,0,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104007
2040700,Lordsworn's Sacred Straight Sword,700,110,0,0,0,110,45,7,7,0,34,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104008
2040800,Lordsworn's Magic Straight Sword,800,110,110,0,0,0,45,5,5,34,0,0,45,30,30,30,30,30,15,250,-1,None,-1,None,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104004
2040900,Lordsworn's Cold Straight Sword,900,110,88,0,0,0,45,32,32,32,0,0,45,30,30,30,30,30,15,250,-1,None,107500,Frost,10000,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104011
2041000,Lordsworn's Poison Straight Sword,1000,110,0,0,0,0,45,32,32,0,0,30,45,30,30,30,30,30,15,250,-1,None,106000,Poison,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104009
2041100,Lordsworn's Blood Straight Sword,1100,110,0,0,0,0,45,32,32,0,0,30,45,30,30,30,30,30,15,250,105000,Blood,-1,None,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104010
2041200,Lordsworn's Occult Straight Sword,1200,110,0,0,0,0,45,14,14,0,0,61,45,30,30,30,30,30,15,250,-1,None,-1,None,10013,Yes,25,10,10,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1104012
2050000,Weathered Straight Sword,0,103,0,0,0,0,45,34,44,0,0,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103000
2050100,Weathered Heavy Straight Sword,100,98,0,0,0,0,45,44,0,0,0,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103001
2050200,Weathered Keen Straight Sword,200,98,0,0,0,0,45,7,44,0,0,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103002
2050300,Weathered Quality Straight Sword,300,98,0,0,0,0,45,53,53,0,0,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103003
2050400,Weathered Fire Straight Sword,400,98,0,98,0,0,45,33,7,0,0,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10005,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103005
2050500,Weathered Flame Art Straight Sword,500,98,0,98,0,0,45,10,13,0,35,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103006
2050600,Weathered Lightning Straight Sword,600,98,0,0,98,0,45,7,33,0,0,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103007
2050700,Weathered Sacred Straight Sword,700,98,0,0,0,98,45,10,13,0,35,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103008
2050800,Weathered Magic Straight Sword,800,98,98,0,0,0,45,10,13,38,0,0,43,29,29,29,29,27,14,200,-1,None,-1,None,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103004
2050900,Weathered Cold Straight Sword,900,98,78,0,0,0,45,30,39,39,0,0,43,29,29,29,29,27,14,200,-1,None,107500,Frost,10000,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103011
2051000,Weathered Poison Straight Sword,1000,98,0,0,0,0,45,32,41,0,0,30,43,29,29,29,29,27,14,200,-1,None,106000,Poison,10013,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103009
2051100,Weathered Blood Straight Sword,1100,98,0,0,0,0,45,32,41,0,0,30,43,29,29,29,29,27,14,200,105000,Blood,-1,None,10013,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103010
2051200,Weathered Occult Straight Sword,1200,98,0,0,0,0,45,13,17,0,0,66,43,29,29,29,29,27,14,200,-1,None,-1,None,10013,Yes,25,7,10,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1103012
2060000,Ornamental Straight Sword,2200,101,0,0,0,0,42,20,55,0,0,0,42,28,28,28,28,28,14,220,-1,None,-1,None,10000,No,10,10,14,0,0,0,Straight Sword,Standard/Pierce,,3,110,No,5,1,20,1113000
2070000,Golden Epitaph,2200,85,0,0,0,85,45,30,30,0,38,0,25,15,15,15,40,30,15,250,-1,None,-1,None,10000,No,10,12,10,0,14,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1114000
2080000,Nox Flowing Sword,2200,112,0,0,0,0,40,20,50,0,0,0,40,30,30,30,30,25,10,240,-1,None,-1,None,10000,No,10,8,15,0,0,0,Curved Sword,Slash,,3.5,100,Yes,5,1,70,1612000
2090000,Inseparable Sword,2200,98,0,0,0,98,66,27,27,0,60,0,59,34,34,34,52,44,21,580,-1,None,-1,None,10000,No,10,18,18,0,20,0,Greatsword,Standard/Pierce,,10,100,Yes,5.5,1,30,1210000
2110000,Coded Sword,2200,0,0,0,0,85,38,0,0,0,95,0,13,22,22,22,58,27,13,180,-1,None,-1,None,10000,No,10,0,0,0,20,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1117000
2140000,Sword of Night and Flame,2200,87,56,56,0,0,47,14,14,50,50,0,36,42,42,26,26,31,15,280,-1,None,-1,None,10000,No,10,12,12,24,24,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1118000
2150000,Crystal Sword,2200,106,68,0,0,0,49,45,15,32,0,0,44,44,30,30,30,33,16,310,-1,None,-1,None,10000,No,10,13,10,15,0,0,Straight Sword,Standard/Pierce,,4.5,100,Yes,5,1,20,1110000
2180000,Carian Knight's Sword,2200,88,88,0,0,0,45,35,26,32,0,0,36,52,26,26,26,31,15,270,-1,None,-1,None,10000,No,10,10,10,18,0,0,Straight Sword,Standard/Pierce,,4,100,Yes,5,1,20,1109000
2190000,Sword of St. Trina,2200,107,32,0,0,0,45,28,40,20,0,0,39,33,27,27,27,28,14,230,-1,None,6451,Sleep,10000,No,10,10,12,14,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1115000
2200000,Miquellan Knight's Sword,2200,105,0,0,0,68,45,29,29,0,20,0,40,28,28,28,40,30,15,250,-1,None,-1,None,10000,No,10,11,11,0,16,0,Straight Sword,Standard/Pierce,,3.5,100,Yes,5,1,20,1112000
2210000,Cane Sword,0,96,0,0,0,0,43,20,55,0,0,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106000
2210100,Heavy Cane Sword,100,92,0,0,0,0,43,43,0,0,0,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106001
2210200,Keen Cane Sword,5000,92,0,0,0,0,43,15,56,0,0,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106002
2210300,Quality Cane Sword,300,92,0,0,0,0,43,50,50,0,0,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106003
2210400,Fire Cane Sword,400,92,0,92,0,0,43,32,7,0,0,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10005,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106005
2210500,Flame Art Cane Sword,500,92,0,92,0,0,43,6,16,0,31,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106006
2210600,Lightning Cane Sword,600,92,0,0,92,0,43,7,32,0,0,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106007
2210700,Sacred Cane Sword,700,92,0,0,0,92,43,6,16,0,31,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106008
2210800,Magic Cane Sword,800,92,92,0,0,0,43,6,16,36,0,0,41,27,27,27,27,27,13,150,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106004
2210900,Cold Cane Sword,900,92,74,0,0,0,43,18,49,30,0,0,41,27,27,27,27,27,13,150,-1,None,107500,Frost,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106011
2211000,Poison Cane Sword,1000,92,0,0,0,0,43,19,52,0,0,30,41,27,27,27,27,27,13,150,-1,None,106000,Poison,10013,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106009
2211100,Blood Cane Sword,1100,92,0,0,0,0,43,19,52,0,0,30,41,27,27,27,27,27,13,150,105000,Blood,-1,None,10013,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106010
2211200,Occult Cane Sword,1200,92,0,0,0,0,43,8,22,0,0,61,41,27,27,27,27,27,13,150,-1,None,-1,None,10013,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,2.5,100,Yes,5,1,20,1106012
2220000,Regalia of Eochaid,2200,89,57,0,0,0,54,15,37,0,0,37,48,40,31,31,31,33,17,320,-1,None,-1,None,10100,No,10,12,18,0,0,15,Straight Sword,Standard/Pierce,,5.5,100,Yes,5,1,20,1116000
2230000,Noble's Slender Sword,0,101,0,0,0,0,40,12,70,0,0,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105000
2230100,Noble's Heavy Slender Sword,100,96,0,0,0,0,40,50,0,0,0,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105001
2230200,Noble's Keen Slender Sword,5000,96,0,0,0,0,40,8,66,0,0,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105002
2230300,Noble's Quality Slender Sword,300,96,0,0,0,0,40,57,57,0,0,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105003
2230400,Noble's Fire Slender Sword,400,96,0,96,0,0,40,38,8,0,0,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10005,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105005
2230500,Noble's Flame Art Slender Sword,500,96,0,96,0,0,40,4,21,0,40,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105006
2230600,Noble's Lightning Slender Sword,600,96,0,0,96,0,40,8,38,0,0,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105007
2230700,Noble's Sacred Slender Sword,700,96,0,0,0,96,40,4,21,0,40,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105008
2230800,Noble's Magic Slender Sword,800,96,96,0,0,0,40,4,21,45,0,0,43,29,29,29,29,30,14,260,-1,None,-1,None,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105004
2230900,Noble's Cold Slender Sword,900,96,77,0,0,0,40,10,63,36,0,0,43,29,29,29,29,30,14,260,-1,None,107500,Frost,10000,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105011
2231000,Noble's Poison Slender Sword,1000,96,0,0,0,0,40,11,66,0,0,30,43,29,29,29,29,30,14,260,-1,None,106000,Poison,10013,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105009
2231100,Noble's Blood Slender Sword,1100,96,0,0,0,0,40,11,66,0,0,30,43,29,29,29,29,30,14,260,105000,Blood,-1,None,10013,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105010
2231200,Noble's Occult Slender Sword,1200,96,0,0,0,0,40,4,28,0,0,73,43,29,29,29,29,30,14,260,-1,None,-1,None,10013,Yes,25,8,11,0,0,0,Straight Sword,Standard/Pierce,,3.5,110,Yes,5,1,20,1105012
2240000,Warhawk's Talon,0,101,0,0,0,0,42,28,60,0,0,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10000,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107000
2240100,Warhawk's Heavy Talon,100,96,0,0,0,0,42,48,0,0,0,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10000,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107001
2240200,Warhawk's Keen Talon,5000,96,0,0,0,0,42,8,66,0,0,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10000,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107002
2240300,Warhawk's Quality Talon,300,96,0,0,0,0,42,56,56,0,0,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10000,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107003
2240400,Warhawk's Fire Talon,400,96,0,96,0,0,42,38,8,0,0,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10005,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107005
2240500,Warhawk's Flame Art Talon,500,96,0,96,0,0,42,8,18,0,41,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10000,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107006
2240600,Warhawk's Lightning Talon,600,96,0,0,96,0,42,8,38,0,0,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10000,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107007
2240700,Warhawk's Sacred Talon,700,96,0,0,0,96,42,8,18,0,41,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10000,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107008
2240800,Warhawk's Magic Talon,800,96,96,0,0,0,42,8,18,45,0,0,42,28,28,28,28,30,14,250,-1,None,-1,None,10000,Yes,25,10,16,0,0,0,Straight Sword,Standard/Pierce,,3,100,Yes,5,1,20,1107004
